0.3110085427761078	0.6742677688598633	0.22427383065223694	high-risk	0.8391923308372498	5.35836124420166	CCOC(=O)c1c(Cl)ccc(NC(=O)Nc2csc3c2CCCC3)c1Cl
0.26405882835388184	0.7662739753723145	0.13675005733966827	high-risk	1.1216132640838623	4.622957706451416	COc1ccc(NC(=O)C(c2ccc(C)cc2)C2CCN(C(=O)OC(C)(C)C)CC2)cc1S(=O)(=O)Nc1cc(C)ccc1Br
0.246424600481987	0.7775660157203674	0.014746837317943573	medium-confidence	1.3214179277420044	2.8390822410583496	CCOC(=O)c1cc(CS(=O)(=O)NCCc2cccc(CC)c2)no1
0.21400763094425201	0.7311245203018188	0.14546525478363037	high-risk	0.6584800481796265	5.125754356384277	CCc1ccc(CNC(=O)Nc2cc(Cl)cc(Cl)c2)cc1
0.20121601223945618	0.6615095734596252	0.25573617219924927	high-risk	0.7784163355827332	4.828649520874023	CCN(CC)S(=O)(=O)c1ccc(Oc2ccc(Br)cc2)c(NC(=O)c2ccc(-c3cccnc3)c(C(F)(F)F)c2)c1
0.19223052263259888	0.7254751920700073	0.06999031454324722	high-risk	0.786401629447937	4.10964822769165	COC(=O)C1(c2ccc(Br)cc2)CCN(S(=O)(=O)Cc2ccc(F)c(C)c2)C1
0.19213631749153137	0.7032166123390198	0.10569622367620468	high-confidence	1.5994983911514282	2.5261967182159424	Cc1cccc(C(C)(C)CNS(=O)(=O)CC2(C)COCC(C)(C)O2)n1
0.1908758580684662	0.7410147190093994	0.050038304179906845	high-risk	2.140911340713501	2.521745204925537	CCOC(=O)C12CC(Cn3cc(-c4cccnc4)nn3)(C1)OC21CCC1
0.17590895295143127	0.6536471247673035	0.04178859665989876	high-risk	1.5273478031158447	4.219366550445557	CC(C)(C)OC(=O)N1CCC(F)(c2nc(-c3cnn(-c4ccccc4)c3Br)no2)C1
0.14498291909694672	0.7163259983062744	0.02497117966413498	high-confidence	1.893773078918457	2.9687676429748535	CCOC1CC(S(=O)(=O)NCCc2ccc(OC)cc2C)C1
